,Period,Loan 1 Balance,Loan 1 Interest Accrued,Loan 1 Interest Paid,Loan 1 Principal Paid,Loan 1 Cumulative Interest Accrued,Loan 1 Cumulative Interest Paid,Loan 1 Cumulative Principal Paid,Loan 2 Balance,Loan 2 Interest Accrued,Loan 2 Interest Paid,Loan 2 Principal Paid,Loan 2 Cumulative Interest Accrued,Loan 2 Cumulative Interest Paid,Loan 2 Cumulative Principal Paid,Loan 3 Balance,Loan 3 Interest Accrued,Loan 3 Interest Paid,Loan 3 Principal Paid,Loan 3 Cumulative Interest Accrued,Loan 3 Cumulative Interest Paid,Loan 3 Cumulative Principal Paid,Loan 4 Balance,Loan 4 Interest Accrued,Loan 4 Interest Paid,Loan 4 Principal Paid,Loan 4 Cumulative Interest Accrued,Loan 4 Cumulative Interest Paid,Loan 4 Cumulative Principal Paid,Loan 5 Balance,Loan 5 Interest Accrued,Loan 5 Interest Paid,Loan 5 Principal Paid,Loan 5 Cumulative Interest Accrued,Loan 5 Cumulative Interest Paid,Loan 5 Cumulative Principal Paid,Loan 6 Balance,Loan 6 Interest Accrued,Loan 6 Interest Paid,Loan 6 Principal Paid,Loan 6 Cumulative Interest Accrued,Loan 6 Cumulative Interest Paid,Loan 6 Cumulative Principal Paid,Loan 7 Balance,Loan 7 Interest Accrued,Loan 7 Interest Paid,Loan 7 Principal Paid,Loan 7 Cumulative Interest Accrued,Loan 7 Cumulative Interest Paid,Loan 7 Cumulative Principal Paid,Loan 8 Balance,Loan 8 Interest Accrued,Loan 8 Interest Paid,Loan 8 Principal Paid,Loan 8 Cumulative Interest Accrued,Loan 8 Cumulative Interest Paid,Loan 8 Cumulative Principal Paid,Loan 9 Balance,Loan 9 Interest Accrued,Loan 9 Interest Paid,Loan 9 Principal Paid,Loan 9 Cumulative Interest Accrued,Loan 9 Cumulative Interest Paid,Loan 9 Cumulative Principal Paid,Loan 10 Balance,Loan 10 Interest Accrued,Loan 10 Interest Paid,Loan 10 Principal Paid,Loan 10 Cumulative Interest Accrued,Loan 10 Cumulative Interest Paid,Loan 10 Cumulative Principal Paid
67,68,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1267.0169280411837,4.425881050006875,4.425881050006875,9.902828336183571,342.3637597719671,342.3637597719671,295.98307195881665,3415.7910208604385,8.843623327981135,8.843623327981135,29.792981513450982,706.3530555972752,706.3530555972752,1062.2089791395583,4246.773760994645,10.995071792164218,10.995071792164218,37.06856315459173,878.2656707847672,878.2656707847672,1321.2262390053534,4376.681564376923,12.986153792384131,12.986153792384131,36.58322416344598,1023.5904345556479,1023.5904345556479,1218.3184356230772,1798.9411465239057,5.337680169001068,5.337680169001068,15.051166186796976,420.7667863301212,420.7667863301212,501.0588534760937,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,18616.503432601567,77.42425263202514,77.42425263202514,640.7305347366037,6028.900773548633,6028.900773548633,4025.496567398442,18095.37488733334,75.25692898348495,75.25692898348495,375.41998960823076,5781.886400423146,5781.886400423146,3620.6251126666652
68,69,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1257.1140997050002,4.391288978421575,4.391288978421575,10.14654468071317,346.789640821974,346.789640821974,305.8859002950002,3385.9980393469873,8.766488074473708,8.766488074473708,30.39856063605653,715.1966789252564,715.1966789252564,1092.0019606530093,4209.705197840053,10.899099758791369,10.899099758791369,37.82281155531477,889.2607425769314,889.2607425769314,1358.294802159945,4340.098340213477,12.877606856030674,12.877606856030674,37.39098835476205,1036.5765883480321,1036.5765883480321,1254.9016597865232,1783.8899803371087,5.293021503301613,5.293021503301613,15.383921158241538,426.1044664991223,426.1044664991223,516.1100196628906,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,17975.77289786496,74.75951577796988,74.75951577796988,637.2431310898825,6106.325026180658,6106.325026180658,4666.227102135046,17719.954897725107,73.6955932458814,73.6955932458814,380.81069790551953,5857.143329406631,5857.143329406631,3996.045102274896
69,70,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1246.967555024287,4.355845568920455,4.355845568920455,10.399278671392732,351.1809298003956,351.1809298003956,316.0324449757134,3355.5994787109307,8.68778495173104,8.68778495173104,31.026709745150804,723.9631669997301,723.9631669997301,1122.4005212890659,4171.8823862847385,10.80117494531254,10.80117494531254,38.60522505786914,900.1598423357228,900.1598423357228,1396.1176137152597,4302.707351858715,12.766663183734215,12.766663183734215,38.22884527587955,1049.454195204063,1049.454195204063,1292.2926481412853,1768.5060591788672,5.247375512577296,5.247375512577296,15.729103405889617,431.39748800242387,431.39748800242387,531.4939408211321,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,17338.52976677508,72.10928270127279,72.10928270127279,633.6018955086547,6181.084541958628,6181.084541958628,5303.470233224929,17339.144199819588,72.11183806938666,72.11183806938666,386.297863960717,5930.838922652512,5930.838922652512,4376.855800180416
70,71,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1236.5682763528944,4.319519321506685,4.319519321506685,10.661611159867778,355.53677536931605,355.53677536931605,326.43172364710614,3324.57276896578,8.60745552513058,8.60745552513058,31.67890798993838,732.6509519514611,732.6509519514611,1153.4272310342167,4133.277161226869,10.70122443112162,10.70122443112162,39.417653957205616,910.9610172810354,910.9610172810354,1434.7228387731288,4264.4785065828355,12.653233486655374,12.653233486655374,39.098764180494236,1062.220858387797,1062.220858387797,1330.521493417165,1752.7769557729775,5.200705323567492,5.200705323567492,16.087528718067013,436.6448635150012,436.6448635150012,547.2230442270218,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,16704.927871266424,69.47419317419843,69.47419317419843,629.7991206856723,6253.1938246599,6253.1938246599,5937.072128733584,16952.84633585887,70.50526229543496,70.50526229543496,391.8845844943683,6002.950760721899,6002.950760721899,4763.153664141133
71,72,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1225.9066651930266,4.282276707181119,4.282276707181119,11.68721087653907,359.8562946908227,359.8562946908227,337.0933348069739,3292.8938609758416,8.525437530471699,8.525437530471699,34.3806418293365,741.2584074765917,741.2584074765917,1185.106139024155,4093.8595072696635,10.599170505122828,10.599170505122828,42.78229548592246,921.6622417121571,921.6622417121571,1474.1404927303345,4225.379742402341,12.537222632936263,12.537222632936263,42.60921046454783,1074.8740918744525,1074.8740918744525,1369.6202575976592,1736.6894270549105,5.152971642467036,5.152971642467036,17.533487769578176,441.8455688385687,441.8455688385687,563.3105729450888,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,16075.128750580752,66.85491902296324,66.85491902296324,635.7703268534995,6322.6680178340985,6322.6680178340985,6566.871249419256,16560.961751364503,68.87545188649675,68.87545188649675,408.0040658032687,6073.456023017335,6073.456023017335,5155.038248635501
72,73,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1214.2194543164876,4.2414515185027994,4.2414515185027994,11.985766375176787,364.1385713980038,364.1385713980038,348.78054568351297,3258.513219146505,8.436424635872458,8.436424635872458,35.12273556944823,749.7838450070634,749.7838450070634,1219.4867808534916,4051.077211783741,10.488405383933248,10.488405383933248,43.70696826791366,932.2614122172799,932.2614122172799,1516.922788216257,4182.770531937794,12.41079585229762,12.41079585229762,43.59962509663132,1087.4113145073886,1087.4113145073886,1412.2294680622072,1719.1559392853324,5.100947622591822,5.100947622591822,17.941709046589526,446.9985404810357,446.9985404810357,580.844060714667,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,15439.358423727253,64.21081119785745,64.21081119785745,631.5172579610551,6389.522936857062,6389.522936857062,7202.641576272756,16152.957685561234,67.1786021004985,67.1786021004985,413.8570470168396,6142.331474903832,6142.331474903832,5563.04231443877
73,74,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1202.2336879413108,4.199583430479921,4.199583430479921,12.296811412479448,368.3800229165066,368.3800229165066,360.7663120586898,3223.390483577057,8.345490430083064,8.345490430083064,35.896253488095496,758.2202696429358,758.2202696429358,1254.6095164229398,4007.3702435158275,10.37524624691084,10.37524624691084,44.67089057542107,942.7498176012132,942.7498176012132,1560.6297564841707,4139.170906841163,12.28143038933967,12.28143038933967,44.63193459110122,1099.8221103596863,1099.8221103596863,1455.8290931588385,1701.2142302387429,5.047712359859064,5.047712359859064,18.367251682299873,452.09948810362755,452.09948810362755,598.7857697612565,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,14807.841165766198,61.58439147844682,61.58439147844682,627.0666829048731,6453.7337480549195,6453.7337480549195,7834.158834233811,15739.100638544394,65.45741032687778,65.45741032687778,419.82094182348493,6209.51007700433,6209.51007700433,5976.899361455609
74,75,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1189.9368765288314,4.156628815271945,4.156628815271945,12.621269842703757,372.57960634698657,372.57960634698657,373.0631234711692,3187.494230088961,8.252553554613886,8.252553554613886,36.70355766831334,766.5657600730189,766.5657600730189,1290.5057699110353,3962.6993529404062,10.259591475421052,10.259591475421052,45.67702151898042,953.125063848124,953.125063848124,1605.3006470595917,4094.5389722500618,12.149001936840595,12.149001936840595,45.709289537724956,1112.103540749026,1112.103540749026,1500.4610277499398,1682.846978556443,4.993214459661995,4.993214459661995,18.811423337822266,457.1472004634866,457.1472004634866,617.1530214435563,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,14180.774482861325,58.97648127392737,58.97648127392737,622.4072060490885,6515.318139533366,6515.318139533366,8461.225517138684,15319.279696720909,63.711415286636544,63.711415286636544,425.8996206881209,6274.967487331208,6274.967487331208,6396.720303279094
75,76,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1177.3156066861277,4.112540817876199,4.112540817876199,12.96016648008068,376.73623516225854,376.73623516225854,385.684393313873,3150.7906724206478,8.157526535445239,8.157526535445239,37.54727029682063,774.8183136276327,774.8183136276327,1327.2093275793486,3917.022331421426,10.14133178957054,10.14133178957054,46.728647191057505,963.3846553235451,963.3846553235451,1650.977668578572,4048.8296827123368,12.013376839390304,12.013376839390304,46.835189275119305,1124.2525426858667,1124.2525426858667,1546.1703172876648,1664.0355552186206,4.9373986474021,4.9373986474021,19.275677075786803,462.1404149231486,462.1404149231486,635.9644447813786,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,13558.367276812236,56.38794938685198,56.38794938685198,617.5263790866475,6574.2946208072935,6574.2946208072935,9083.632723187773,14893.380076032789,61.940139603884305,61.940139603884305,432.09716830622347,6338.678902617844,6338.678902617844,6822.619923967215
76,77,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1164.355440206047,4.0672690034594785,4.0672690034594785,13.314641847729526,380.84877598013475,380.84877598013475,398.64455979395365,3113.2434021238273,8.060315109608265,8.060315109608265,38.43031184106832,782.9758401630779,782.9758401630779,1364.7565978761693,3870.2936842303684,10.020349401637528,10.020349401637528,47.82942885028763,973.5259871131157,973.5259871131157,1697.7063157696296,4001.9944934372174,11.874411058609606,11.874411058609606,48.01353346774354,1136.265919525257,1136.265919525257,1593.0055065627841,1644.7598781428337,4.8802053370649014,4.8802053370649014,19.761632974117166,467.07781357055075,467.07781357055075,655.2401218571654,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,12940.84089772559,53.81971639108889,53.81971639108889,612.4105621050459,6630.682570194145,6630.682570194145,9701.159102274421,14461.282907726565,60.14308891487376,60.14308891487376,438.4178990715583,6400.619042221729,6400.619042221729,7254.7170922734385
77,78,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1151.0407983583175,4.020758953169465,4.020758953169465,13.685969655779587,384.91604498359425,384.91604498359425,411.9592016416832,3074.813090282759,7.960817452923854,7.960817452923854,39.3559463166947,791.0361552726862,791.0361552726862,1403.1869097172375,3822.464255380081,9.896517044751167,9.896517044751167,48.98346009474422,983.5463365147532,983.5463365147532,1745.5357446199173,3953.980959969474,11.731948985334084,11.731948985334084,49.24868335014116,1148.1403305838667,1148.1403305838667,1641.0190400305278,1624.9982451687165,4.821570135664987,4.821570135664987,20.27110381414919,471.95801890761567,471.95801890761567,675.0017548312826,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,12328.430335620544,51.27275958759448,51.27275958759448,607.044760449953,6684.502286585234,6684.502286585234,10313.569664379467,14022.865008655006,58.31975091270767,58.31975091270767,444.86637384126163,6460.762131136603,6460.762131136603,7693.134991344997
78,79,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1137.3548287025378,3.972951798892426,3.972951798892426,14.075577627153924,388.93680393676374,388.93680393676374,425.64517129746275,3035.457143966064,7.858923290542275,7.858923290542275,40.327835257329845,798.99697272561,798.99697272561,1442.5428560339321,3773.4807952853366,9.769696853546966,9.769696853546966,50.195335077972956,993.4428535595043,993.4428535595043,1794.5192047146616,3904.732276619333,11.585822070078732,11.585822070078732,50.54553485939663,1159.8722795692008,1159.8722795692008,1690.267723380669,1604.7271413545673,4.761423271471223,4.761423271471223,20.806125785057507,476.7795890432807,476.7795890432807,695.2728586454318,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,11721.38557517059,48.748118638654674,48.748118638654674,601.412432071709,6735.775046172829,6735.775046172829,10920.61442482942,13577.998634813745,56.469594322321264,56.469594322321264,451.4474181348586,6519.0818820493105,6519.0818820493105,8138.001365186258
79,80,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1123.2792510753839,3.923783685263327,3.923783685263327,14.485072457156019,392.9097557356562,392.9097557356562,439.72074892461666,2995.1293087087342,7.754512867752751,7.754512867752751,41.350102437096545,806.8558960161523,806.8558960161523,1482.870691291262,3723.2854602073635,9.639739068208106,9.639739068208106,51.470230383145335,1003.2125504130513,1003.2125504130513,1844.7145397926345,3854.1867417599365,11.43584723650962,11.43584723650962,51.909606487954804,1171.4581016392794,1171.4581016392794,1740.8132582400656,1583.9210155695098,4.699688931128162,4.699688931128162,21.36899540756672,481.5410123147519,481.5410123147519,716.0789844304893,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,11119.973143098881,46.2469020033537,46.2469020033537,595.4952586105031,6784.523164811484,6784.523164811484,11522.02685690113,13126.551216678887,54.59206779977685,54.59206779977685,458.1661419388979,6575.551476371632,6575.551476371632,8589.448783321117
80,81,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1108.7941786182278,3.8731851444883296,3.8731851444883296,14.916269914180818,396.8335394209195,396.8335394209195,454.2058213817727,2953.7792062716376,7.647455753223829,7.647455753223829,42.42741197484744,814.610408883905,814.610408883905,1524.2207937283583,3671.815229824218,9.506480526531195,9.506480526531195,52.814003913095334,1012.8522894812594,1012.8522894812594,1896.1847701757797,3802.2771352719815,11.28182503424536,11.28182503424536,53.34714549825259,1182.893948875789,1182.893948875789,1792.7228647280203,1562.5520201619431,4.636284487220232,4.636284487220232,21.962314226181327,486.2407012458801,486.2407012458801,737.447979838056,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,10524.477884488379,43.77029432507769,43.77029432507769,589.2728715856392,6830.770066814838,6830.770066814838,12117.522115511632,12668.385074739988,52.686598749192605,52.686598749192605,465.02796134599987,6630.143544171408,6630.143544171408,9047.614925260015
81,82,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1093.8779087040468,3.8210803660209853,3.8210803660209853,15.371231383376116,400.70672456540785,400.70672456540785,469.1220912959535,2911.35179429679,7.5376094400286755,7.5376094400286755,43.56506322031885,822.2578646371289,822.2578646371289,1566.6482057032058,3619.0012259111227,9.369742899961674,9.369742899961674,54.233315144862125,1022.3587700077906,1022.3587700077906,1948.998774088875,3748.9299897737287,11.123537476506709,11.123537476506709,54.865257222757364,1194.1757739100344,1194.1757739100344,1846.0700102262729,1540.5897059357617,4.571119593228576,4.571119593228576,22.589043283082507,490.8769857331003,490.8769857331003,759.4102940642373,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,9935.20501290274,41.319564957770844,41.319564957770844,582.7225225265304,6874.540361139916,6874.540361139916,12706.794987097272,12203.357113393988,50.75259204967691,50.75259204967691,472.0386223527071,6682.830142920601,6682.830142920601,9512.642886606016
82,83,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1078.5066773206706,3.7673863385859043,3.7673863385859043,15.85230855119606,404.5278049314288,404.5278049314288,484.49332267932965,2867.7867310764714,7.424817701006206,7.424817701006206,44.76910686045868,829.7954740771576,829.7954740771576,1610.2132689235245,3564.7679107662607,9.22933061828525,9.22933061828525,55.73577243349165,1031.7285129077522,1031.7285129077522,2003.2320892337373,3694.0647325509713,10.960745494116992,10.960745494116992,56.47206363517547,1205.2993113865411,1205.2993113865411,1900.9352674490303,1518.0006626526792,4.504095116857128,4.504095116857128,23.252570015027608,495.44810532632886,495.44810532632886,781.9993373473199,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,9352.48249037621,38.896077864085164,38.896077864085164,575.8186824630894,6915.859926097687,6915.859926097687,13289.517509623802,11731.31849104128,48.789428683289486,48.789428683289486,479.20422730349776,6733.582734970279,6733.582734970279,9984.681508958723
83,84,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1062.6543687694746,3.7120118361125476,3.7120118361125476,16.362198467383926,408.2951912700147,408.2951912700147,500.3456312305257,2823.017624216013,7.30890864351817,7.30890864351817,46.046488096921514,837.2202917781638,837.2202917781638,1654.9823757839831,3509.032138332769,9.085028412943744,9.085028412943744,57.330114871600415,1040.9578435260375,1040.9578435260375,2058.967861667229,3637.592668915796,10.793185919002212,10.793185919002212,58.17689937659361,1216.260056880658,1216.260056880658,1957.407331084206,1494.7480926376516,4.435101874867334,4.435101874867334,23.956791075005142,499.952200443186,499.952200443186,805.2519073623474,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,8776.663807913119,36.50130317921127,36.50130317921127,568.5325515064482,6954.756003961772,6954.756003961772,13865.336192086892,11252.114263737782,46.796464253024524,46.796464253024524,486.53126475002426,6782.372163653568,6782.372163653568,10463.885736262222
84,85,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1046.2921703020907,3.6548562113292205,3.6548562113292205,16.904011961850617,412.00720310612724,412.00720310612724,516.7078296979097,2776.971136119091,7.189692393513811,7.189692393513811,47.40522469106736,844.5292004216819,844.5292004216819,1701.0288638809047,3451.7020234611687,8.936598389509053,8.936598389509053,59.02643872486535,1050.0428719389813,1050.0428719389813,2116.2979765388295,3579.4157695392023,10.620567886057415,10.620567886057415,59.990556183831885,1227.0532427996604,1227.0532427996604,2015.5842304607995,1470.7913015626464,4.364019122170812,4.364019122170812,24.706215773537227,504.3873023180533,504.3873023180533,829.2086984373526,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,8208.13125640667,34.136830814315964,34.136830814315964,560.831452737799,6991.257307140983,6991.257307140983,14433.86874359334,10765.582998987757,44.7730273766121,44.7730273766121,494.02664398703035,6829.1686279065925,6829.1686279065925,10950.417001012247
85,86,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1029.3881583402401,3.595807950366592,3.595807950366592,17.48135942613355,415.66205931745645,415.66205931745645,533.6118416597603,2729.565911428024,7.0669583186287195,7.0669583186287195,48.854630385771806,851.7188928151958,851.7188928151958,1748.434088571972,3392.6755847363033,8.78377651390632,8.78377651390632,60.83648197697664,1058.9794703284904,1058.9794703284904,2175.324415263695,3519.4252133553705,10.442568509764017,10.442568509764017,61.925590540145535,1237.6738106857179,1237.6738106857179,2075.5747866446313,1446.0850857891091,4.290712733998919,4.290712733998919,25.506096511329385,508.7513214402241,508.7513214402241,853.9149142108898,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,7647.299803668871,31.804386580737937,31.804386580737937,552.678075431781,7025.394137955299,7025.394137955299,14994.70019633114,10271.556355000726,42.71841793668795,42.71841793668795,501.69773639638925,6873.941655283204,6873.941655283204,11444.443644999277
86,87,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,1011.9067989141066,3.5347429277136597,3.5347429277136597,18.0984594269494,419.25786726782303,419.25786726782303,551.0932010858938,2680.711281042252,6.940471672835418,6.940471672835418,50.40559804930986,858.7858511338245,858.7858511338245,1797.2887189577439,3331.8391027593266,8.62626836193853,8.62626836193853,62.773985497458455,1067.7632468423967,1067.7632468423967,2236.1608972406716,3457.499622815225,10.258827647969559,10.258827647969559,63.996714873899215,1248.1163791954818,1248.1163791954818,2137.500377184777,1420.5789892777798,4.215033001062563,4.215033001062563,26.36259496602787,513.042034174223,513.042034174223,879.4210107222192,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,7094.621728237091,29.505851461544943,29.505851461544943,544.0295194483078,7057.1985245360365,7057.1985245360365,15547.37827176292,9769.858618604338,40.631905159017485,40.631905159017485,509.5524272855801,6916.660073219892,6916.660073219892,11946.141381395666
87,88,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,993.8083394871572,3.4715222817702065,3.4715222817702065,18.760277709148735,422.79261019553667,422.79261019553667,569.1916605128432,2630.305682992942,6.809969508022822,6.809969508022822,52.07096239221011,865.7263228066599,865.7263228066599,1847.6943170070538,3269.065117261868,8.463743933732783,8.463743933732783,64.85515651262207,1076.3895152043353,1076.3895152043353,2298.93488273813,3393.5029079413257,10.068941504932758,10.068941504932758,66.22130057983303,1258.3752068434515,1258.3752068434515,2201.497092058676,1394.2163943117519,4.1368119316154175,4.1368119316154175,27.282996259935736,517.2570671752856,517.2570671752856,905.783605688247,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,6550.592208788783,27.243284857373624,27.243284857373624,534.8360733319008,7086.704375997581,7086.704375997581,16091.407791211228,9260.306191318758,38.51272547512842,38.51272547512842,517.5991847226962,6957.291978378909,6957.291978378909,12455.693808681246
88,89,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,975.0480617780086,3.4059898048409885,3.4059898048409885,19.472707190174287,426.2641324773069,426.2641324773069,587.9519382219919,2578.2347206007316,6.675155646486826,6.675155646486826,53.86597014046094,872.5362923146828,872.5362923146828,1899.7652793992638,3204.209960749246,8.2958312682412,8.2958312682412,67.09927054753184,1084.853259138068,1084.853259138068,2363.790039250752,3327.2816073614927,9.872454741842457,9.872454741842457,68.62003281158495,1268.4441483483843,1268.4441483483843,2267.718392638509,1366.933398051816,4.055859918055115,4.055859918055115,28.275988442237047,521.393879106901,521.393879106901,933.0666019481828,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,6015.7561354568825,25.01895291403712,25.01895291403712,525.0396298391104,7113.947660854955,7113.947660854955,16626.24386454313,8742.707006596062,36.36008009866526,36.36008009866526,525.8471570488938,6995.804703854038,6995.804703854038,12973.292993403942
89,90,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,955.5753545878342,3.33796870438216,3.33796870438216,20.242804064127256,429.6701222821479,429.6701222821479,607.4246454121662,2524.368750460271,6.535694436123166,6.535694436123166,55.808897479906854,879.2114479611696,879.2114479611696,1953.6312495397246,3137.110690201714,8.12210849928937,8.12210849928937,69.52946363743024,1093.1490904063094,1093.1490904063094,2430.889309798284,3258.6615745499075,9.668850644486438,9.668850644486438,71.21777446284497,1278.3166030902266,1278.3166030902266,2336.3384254500943,1338.657409609579,3.9719615742662304,3.9719615742662304,29.352032293006516,525.4497390249561,525.4497390249561,961.3425903904198,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,5490.716505617772,22.83536343980213,22.83536343980213,514.5715985434263,7138.966613768992,7138.966613768992,17151.283494382238,8216.859849547167,34.1731321961989,34.1731321961989,534.3063204512426,7032.164783952703,7032.164783952703,13499.140150452837
90,91,0.0,0.0,0.0,0.0,1017.027851988969,1017.027851988969,10605.726645413522,0.0,0.0,0.0,0.0,2583.9645856548136,2583.9645856548136,22558.651031345275,935.3325505237069,3.2672575395006196,3.2672575395006196,21.079101964570082,433.00809098653,433.00809098653,627.6674494762935,2468.5598529803638,6.391202907031353,6.391202907031353,57.921872664312204,885.7471423972928,885.7471423972928,2009.4401470196315,3067.581226564284,7.942093860556845,7.942093860556845,72.17379037825447,1101.2711989055988,1101.2711989055988,2500.4187734357142,3187.4438000870628,9.457538727381614,9.457538727381614,74.04472344083352,1287.985453734713,1287.985453734713,2407.556199912939,1309.3053773165725,3.884870475709173,3.884870475709173,30.52385823441394,529.4217005992223,529.4217005992223,990.6946226834264,0.0,0.0,0.0,0.0,5774.697073851809,5774.697073851809,22657.461675061953,4976.144907074346,20.69530950394207,20.69530950394207,503.35010594237826,7161.801977208794,7161.801977208794,17665.855092925663,7682.553529095924,31.951003444294827,31.951003444294827,542.9877165579453,7066.337916148902,7066.337916148902,14033.446470904079
